question_id,question_id_no0,grade,subject
1381,1381,8,social science
1382,1382,7,social science
1383,1383,7,natural science
1384,1384,8,social science
1385,1385,2,language science
1386,1386,6,natural science
1387,1387,4,social science
1388,1388,2,natural science
1389,1389,3,social science
1390,1390,5,natural science
1391,1391,6,natural science
1392,1392,5,natural science
1393,1393,5,natural science
1394,1394,3,social science
1395,1395,2,natural science
1396,1396,5,natural science
1397,1397,5,social science
1398,1398,9,language science
1399,1399,9,language science
1400,1400,8,natural science
1401,1401,1,language science
1402,1402,6,social science
1403,1403,8,natural science
1404,1404,8,social science
1405,1405,8,language science
1406,1406,6,language science
1407,1407,6,language science
1408,1408,4,natural science
1409,1409,6,natural science
1410,1410,4,social science
1411,1411,7,natural science
1412,1412,5,natural science
1413,1413,3,social science
1414,1414,4,natural science
1415,1415,4,natural science
1416,1416,2,natural science
1417,1417,8,natural science
1418,1418,5,natural science
1419,1419,7,natural science
1420,1420,6,social science
1421,1421,6,natural science
1422,1422,2,social science
1423,1423,6,natural science
1424,1424,7,natural science
1425,1425,3,language science
1426,1426,4,social science
1427,1427,7,language science
1428,1428,5,social science
1429,1429,7,language science
1430,1430,6,natural science
1431,1431,7,social science
1432,1432,6,language science
1433,1433,12,language science
1434,1434,7,natural science
1435,1435,3,natural science
1436,1436,4,social science
1437,1437,2,natural science
1438,1438,7,language science
1439,1439,9,language science
1440,1440,2,language science
1441,1441,4,natural science
1442,1442,8,natural science
1443,1443,3,natural science
1444,1444,10,language science
1445,1445,4,language science
1446,1446,5,natural science
1447,1447,5,natural science
1448,1448,3,language science
1449,1449,7,language science
1450,1450,5,natural science
1451,1451,6,natural science
1452,1452,4,natural science
1453,1453,7,natural science
1454,1454,7,natural science
1455,1455,4,language science
1456,1456,4,natural science
1457,1457,8,natural science
1458,1458,5,natural science
1459,1459,12,language science
1460,1460,6,social science
1461,1461,5,social science
1462,1462,6,natural science
1463,1463,6,natural science
1464,1464,5,language science
1465,1465,8,natural science
1466,1466,5,natural science
1467,1467,8,social science
1468,1468,7,language science
1469,1469,3,natural science
1470,1470,5,natural science
1471,1471,3,natural science
1472,1472,5,natural science
1473,1473,11,language science
1474,1474,8,natural science
1475,1475,7,social science
1476,1476,3,natural science
1477,1477,4,natural science
1478,1478,8,natural science
1479,1479,7,natural science
1480,1480,6,natural science
1481,1481,9,language science
1482,1482,4,social science
1483,1483,8,natural science
1484,1484,8,language science
1485,1485,8,language science
1486,1486,4,natural science
1487,1487,7,natural science
1488,1488,6,natural science
1489,1489,4,natural science
1490,1490,5,social science
1491,1491,4,natural science
1492,1492,3,natural science
1493,1493,11,language science
1494,1494,4,natural science
1495,1495,3,natural science
1496,1496,8,social science
1497,1497,6,language science
1498,1498,6,natural science
1499,1499,3,social science
1500,1500,2,natural science
1501,1501,3,language science
1502,1502,3,natural science
1503,1503,3,natural science
1504,1504,10,language science
1505,1505,4,natural science
1506,1506,5,natural science
1507,1507,12,language science
1508,1508,8,natural science
1509,1509,2,natural science
1510,1510,8,natural science
1511,1511,3,natural science
1512,1512,2,natural science
1513,1513,5,natural science
1514,1514,3,natural science
1515,1515,4,social science
1516,1516,4,natural science
1517,1517,8,social science
1518,1518,7,natural science
1519,1519,7,social science
1520,1520,10,language science
1521,1521,7,natural science
1522,1522,3,natural science
1523,1523,5,social science
1524,1524,7,social science
1525,1525,4,social science
1526,1526,3,natural science
1527,1527,5,natural science
1528,1528,3,natural science
1529,1529,5,natural science
1530,1530,7,natural science
1531,1531,5,natural science
1532,1532,5,natural science
1533,1533,1,language science
1534,1534,8,natural science
1535,1535,3,social science
1536,1536,8,natural science
1537,1537,9,language science
1538,1538,5,natural science
1539,1539,12,language science
1540,1540,12,language science
1541,1541,2,natural science
1542,1542,4,natural science
1543,1543,4,natural science
1544,1544,4,social science
1545,1545,7,social science
1546,1546,6,natural science
1547,1547,2,natural science
1548,1548,8,natural science
1549,1549,6,natural science
1550,1550,4,natural science
1551,1551,5,natural science
1552,1552,3,natural science
1553,1553,5,natural science
1554,1554,5,natural science
1555,1555,3,social science
1556,1556,6,natural science
1557,1557,2,language science
1558,1558,7,social science
1559,1559,8,natural science
1560,1560,5,natural science
1561,1561,8,social science
1562,1562,7,natural science
1563,1563,5,natural science
1564,1564,4,natural science
1565,1565,6,natural science
1566,1566,2,natural science
1567,1567,6,natural science
1568,1568,6,natural science
1569,1569,4,social science
1570,1570,8,natural science
1571,1571,12,language science
1572,1572,4,language science
1573,1573,9,language science
1574,1574,5,social science
1575,1575,8,natural science
1576,1576,8,natural science
1577,1577,7,language science
1578,1578,2,natural science
1579,1579,6,natural science
1580,1580,10,language science
1581,1581,6,social science
1582,1582,6,social science
1583,1583,7,natural science
1584,1584,9,language science
1585,1585,2,natural science
1586,1586,4,social science
1587,1587,3,natural science
1588,1588,3,language science
1589,1589,3,natural science
1590,1590,4,social science
1591,1591,7,natural science
1592,1592,11,language science
1593,1593,7,natural science
1594,1594,3,natural science
1595,1595,5,natural science
1596,1596,3,natural science
1597,1597,4,social science
1598,1598,8,natural science
1599,1599,4,natural science
1600,1600,4,language science
1601,1601,3,natural science
1602,1602,8,social science
1603,1603,6,natural science
1604,1604,7,social science
1605,1605,6,language science
1606,1606,3,language science
1607,1607,5,natural science
1608,1608,3,language science
1609,1609,6,social science
1610,1610,11,language science
1611,1611,5,social science
1612,1612,5,language science
1613,1613,2,social science
1614,1614,7,natural science
1615,1615,5,natural science
1616,1616,8,natural science
1617,1617,12,language science
1618,1618,3,language science
1619,1619,2,language science
1620,1620,8,natural science
1621,1621,3,natural science
